,text,id,created_at,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder1.Makes.a.Factual.or.Verifiable.Claim,coder1.Expresses.an.Opinion,coder1.coder,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,coder2.Makes.a.Factual.or.Verifiable.Claim,coder2.Expresses.an.Opinion,coder.y,src
155,".@HillaryClinton: ""Ill tell you right now, I will not be silenced...If you join me, I will keep taking on the NRA."" https://t.co/WHHsGzhZa1",613106652120809472,10/19/2015 19:12:58,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,brittany ,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
156,.@HillaryClinton: nominating a justice to SCOTUS is one of the most imp issues in this election https://t.co/KNV39DdKtH,788145370740166656,3/29/2016 18:01:25,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
157,.@nytpolitics: @realDonaldTrump Warns of Riots if Party Blocks Him at Convention https://t.co/x4cO7ykarE,714838024648048640,3/16/2016 17:35:37,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
158,".@tedcruz is just as bad as @realDonaldTrump... maybe worse. #CruzControl
https://t.co/osSCekNnSk",741039943032573952,4/5/2016 16:34:59,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
159,"""No candidate in either party can match her rsum for the job of president"" cc @HillaryClinton 
-@MiamiHerald https://t.co/6iGRUckJ1l",664286849649635328,3/4/2016 18:03:35,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
160,@Die4UrBeliefs Help @realDonaldTrump #BuildTheWall https://t.co/MKQKRD75E0,761268069423611904,9/6/2016 17:11:16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
161,@ESinsights thank you for following us!,694698481068351488,12/8/2015 21:00:03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
162,"#Jebknows that we cannot always react, we must be proactive and stop evil before it has chance! #MillennialsRising http://t.co/AsRR2GrTRq",631842015701917696,8/13/2015 14:57:30,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
163,#News Voter Fraud Is Very Rare In American Elections -  Subscribe: iTunes |ESPN App |Download |RSS |New to pod... https://t.co/vBo7eynm67,785306459231756288,10/17/2016 22:31:14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
164,At last night's #DemTownHall @HillaryClinton stole the show: https://t.co/BfZ8aHRGxO,774246238006878208,1/26/2016 15:26:15,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
165,"Clinton was a confident, capable, positive and hopeful leader, inclusive in her ideas, specific in her solutions. https://t.co/Oy0hyBGMj0",776028706183708672,6/27/2016 22:01:04,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
166,"Despite Trumps promises, there appears to be no record he donated money from Trump Vodka to charity. Shocking. https://t.co/JVHLOSD2VK",598927155502796800,6/9/2016 22:51:04,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
167,Good morning! Tune in to @UPonMSNBC at 9:00 a.m. to watch @JenGranholm talk #DemDebate!,686664000860479488,1/17/2016 13:45:02,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,emily,emilybrittany
168,Has @realDonaldTrump exhausted our ability to be shocked? https://t.co/J4JODqW8jr,596751301700005888,9/9/2016 14:01:02,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
169,"ICYMI: ""None of the email Mrs. Clinton sent or received was classified at the time"" -- Dir. of @NSArchive http://t.co/Y62BUPaWDY",656186294897385472,8/22/2015 15:52:04,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,brittany ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
170,"News Update: Turkeys Intelligentsia Kneels to Erdogan - Tens of thousands have been detained, while others, li... https://t.co/0YYooFVi6m",723594989511417856,9/14/2016 12:03:56,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
171,Op-Ed: Ive always voted Republican. Until now. https://t.co/JeM7xWuj0z #StrongerTogether,632386773948235776,8/18/2016 15:32:45,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
172,Read about our first general election ads skewering Donald Trump  https://t.co/mtWSJlkj64,727589558989115392,5/17/2016 19:24:03,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,emily,emilybrittany
173,READ: @HillaryClinton's speech on the Supreme Court and what's at stake in 2016 https://t.co/aoCrDF1qLc,710157588411891712,3/29/2016 15:34:00,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,emily,emilybrittany
174,RT @BernieSanders: I agree. That's why I have a plan that bans fracking and puts a price on methane emissions. https://t.co/W6LgrGn5HY,608725346217644032,3/11/2016 17:40:02,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,brittany ,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,emily,emilybrittany
175,RT @BernieSanders: Last chance to head to the polls! Head out the door and text VOTE to 82623 for your polling location. Go vote now. #Prim,695465904541294592,3/15/2016 23:04:15,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
176,"RT @danmericaCNN: New: @prioritiesUSA putting $10 million behind a new anti-Trump ad, their biggest buy of the campaign https://t.co/pLd7QD",649244211296997376,9/29/2016 18:34:47,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
177,RT @destinywand: @ABC So many questions are asked but Ben Carson is left out of the discussion. I thought this was a FAIR debate...ABC sham,695147653143797760,2/7/2016 2:55:32,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
178,"RT @FoxNews: .@RealBenCarson on @CNN report: ""I have no idea where they derived such information or why they would not be interested in ver",628566950646575104,2/3/2016 1:46:39,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
179,RT @Karee_news: @ReigniteAmerica @CNM_Michael @tedcruz45 @WakeUpAmerica @bringUSback  https://t.co/JQVxOUlX5y,674332637566132224,5/11/2015 14:08:55,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,emily,emilybrittany
180,"RT @lbarronlopez: Pro-Clinton group targets Latinos with six-figure ad in Fla., Colo., &amp; Nev. that will run on Facebook &amp; Instagram https:/",688718675927412736,8/4/2016 18:30:26,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
181,RT @MichaelvdGalien: .@TedCruz45 has an important message for #CruzCrew: We Are Happy Warriors! Don't let smears depress you! https://t.co/,692005637631385600,1/20/2016 11:37:56,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
182,RT @mmurraypolitics: Reminder: New NBC/WSJ poll on 2016 gets released in 30 minutes -- at 6:30 pm ET on @NBCPolitics &amp; @NBCNightlyNews,708346757843918848,6/22/2015 22:09:51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
183,RT @NatSecCNN: CNN: White House: 2 hostages accidentally killed by U.S. counterterror forces http://t.co/pURlnn0Sz8,631493800649621504,4/23/2015 14:00:46,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
184,RT @RealBenCarson: Americas most urgent foreign policy priority should be to defeat and destroy Radical Islamic Terrorism.,717390085809840128,2/5/2016 4:36:07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
185,RT @RepAdamSchiff: .@GOPLeader acknowledgment of #Benghazi Committee's true &amp; illegitimate objective further underscores that it is time to,698158865578270720,9/30/2015 15:27:37,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
186,RT @Senator_Hatch: O'Malley has proven his leadership as a progressive leader.,673192632076529664,8/15/2015 3:02:10,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
187,RT @susiejadior: @hannahkauthor @Westxgal @ScarlettDear1 @BettinaVLA @disciple78 @tedcruz45 @CasandraLGarcia TY Hannah have a great weekend,732652922018766848,5/8/2015 18:59:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
188,"RT @TeamCavuto: .@GovernorPerry joins me today on ""Cavuto: Coast-to-Coast"" on @FoxBusiness. Tune in! 1:30 PM ET. http://t.co/sfd08UdK7u",615279261511892992,8/4/2015 14:03:33,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,emily,emilybrittany
189,RT @TheBriefing2016: Three pinocchios: Bernie Sanders claim that his proposal would ban commercial bank loans to shadow banks https://t.,591240299373985792,1/11/2016 21:40:30,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany ,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
190,RT @TheKuhnerReport: Town Hall with @tedcruz https://t.co/AnLHTzYdBS,701091678212354048,2/4/2016 7:31:30,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
191,"RT @THETXEMBASSY: @CR 
Have YOU been to THE go to site?
for Conservatives?
@dbongino @RMConservative @deneenborelli
@tomborelli http",696165369665302528,5/14/2015 19:05:36,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
192,RT @tripgabriel: For @ScottWalker it's not just all about Iowa.  He announces 45 'organizers' in all parts of SC.  Biggest footprint of any,635117241676140544,8/12/2015 15:53:49,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
193,RT @votetimscott: It's that time South Carolina. Let's get out and vote! #TeamMarco #Marcomentum @marcorubio https://t.co/GeNaqPY2dh,689773851811696640,2/20/2016 17:10:56,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
194,"RT @woodruffbets: Graham: if I have to monitor a mosque, Ill monitor a mosque",747550337829986304,8/6/2015 21:37:45,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
195,"The GOP waited too long to take on Trump. @GuyCecil says, Were obviously not going to make that mistake. https://t.co/meeyxKXVkr",705815969453711360,4/22/2016 19:31:03,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
196,"WATCH: @woodhouseb gives @realDonaldTrump a new nickname on @NewDay  The ""Insult Machine."" https://t.co/pBeGdtTKEh",697967383064014848,5/3/2016 20:04:03,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,emily,emilybrittany
197,"When it comes to clean energy &amp; climate change regs, @HillaryClinton would be a far better leader than Trump. https://t.co/VUpe8XopPI",597765331382247424,10/10/2016 2:30:24,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,brittany ,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,emily,emilybrittany
198,When someone says they dont support @RandPaul http://t.co/4LzCoi3WcK,755574102195331072,6/28/2015 22:03:01,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
199,"While other candidates smear &amp; attack, @JohnKasich shares a positive message. https://t.co/1IzBgsPafi https://t.co/rpDd140bsm",7.73207E+17,2/12/2016 14:56:59,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
200,"Yes she is, @SpeakerRyan. #RNCinCLE https://t.co/hTk8rIVWi0",714875122860105728,7/20/2016 1:24:38,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
201,.@CarlyFiorina challenged Dems to name @HillaryClinton's greatest accomplishment. They answered the call: http://t.co/KhMeVHUTGK,6.45E+17,9/18/2015 21:28:00,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
202,".@HillaryClinton's infrastructure plan is ""a down payment on our future."" https://t.co/QJvEVdnD93 #ImWithHer",7.63E+17,8/8/2016 17:05:00,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristian
203,.@HillaryClinton's plan punishes companies that move their tax addresses to dodge taxes: https://t.co/XGhxSmCO36 via @WSJ,6.75E+17,12/9/2015 21:40:00,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristian
204,.@realDonaldTrump hoped to profit off the housing crash that devastated California families. READ: https://t.co/enpU56G5vH,7.36E+17,5/25/2016 16:32:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
205,.@realdonaldtrump is a candidate willing to descend to the depths of bigotry and intolerance. https://t.co/ORYEN1VRas,7.63E+17,8/10/2016 19:41:00,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristian
206,.@realdonaldtrumps Hispanic outreach is (predictably) going badly. Find out all about it in our #FridayHotTakes https://t.co/fh25ocHkR1,7.39E+17,6/3/2016 21:04:00,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,lauryn,laurynchristian
207,.@washingtonpost: Why some Republicans are feeling shame https://t.co/LhfWcmkxyr,7.14E+17,3/28/2016 16:38:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
208,"""Anyone who tells us we need every penny in every government agency is living in a fantasy land"" #CNBCGOPDebate https://t.co/q80DXzhvOq",6.6E+17,10/29/2015 0:39:00,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,christian,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristian
209,"""The Koch brothers are some of the biggest deck stackers you can find"" -- @HillaryClinton #MSNBC2016 https://t.co/vgIjMyettt",6.63E+17,11/7/2015 2:29:00,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
210,"""Time and time again, Pope Francis has noted that there are political solutions to moral problems."" http://t.co/zB8bS6rNHT via @JenGranholm",6.48E+17,9/25/2015 20:11:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
211,@benfergusonshow hit a homerun in this back and forth. @realDonaldTrump should be ashamed of using Vets like this! https://t.co/EZWMCdlOVE,6.93E+17,1/28/2016 19:01:00,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
212,"#TedCruz closing statement: Everyone is talking about taking on Washington, but who has done it? I have. #GOPDebate #CNBCGOPDebate",6.6E+17,10/29/2015 2:16:00,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
213,"#Trump's challenge with white women: ""You just want to smack him."" https://t.co/dmM2CwEuFb",7.83E+17,10/3/2016 18:35:00,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
214,#TrumpLies https://t.co/TU7dBquzhB,7.53E+17,7/12/2016 16:33:00,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
215,Abolish Superdelegates. Its Only Democratic. https://t.co/XXtSZpBvUV,7.59E+17,7/28/2016 16:10:00,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,christian,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,lauryn,laurynchristian
216,America doesn't have a Muslim problem. The GOP has a problem with Muslims. https://t.co/xpX4FniSob,6.46E+17,9/22/2015 16:03:00,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristian
217,At the Machine Shed Restaurant in Urbandale tomorrow we're hosting a town hall featuring Bobby Jindal. RSVP here: https://t.co/o2dOlJcy5N,6.22E+17,7/17/2015 14:30:00,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,lauryn,laurynchristian
218,"Catch @guycecil on @jaketapper yesterday? We previewed one of our new ads. Watch it here &amp; RT:
https://t.co/BugKSlt2lx",7.4E+17,6/7/2016 18:34:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christian,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,laurynchristian
219,Coming from this guy? https://t.co/glN50foUqP,7.84E+17,10/5/2016 15:58:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
220,Daily reminder that @realDonaldTrump is disgusting. https://t.co/csPxXuaHfg,7.82E+17,9/29/2016 18:26:00,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
221,"Democrats Divisions Linger, but Parties Have Seen Far Worse https://t.co/ETRME7I94m",7.59E+17,7/29/2016 22:15:00,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
222,Do you have questions for @CarlyFiorina? Find the answers here: https://t.co/3E7zUl9IEe #Carly2016,6.84E+17,1/4/2016 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
223,How to protect America. Donate to Security is Strength PAC. http://t.co/t59YCUtc72 #FreedomFirst,6.42E+17,9/10/2015 23:12:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,lauryn,laurynchristian
224,"Not sleeping in his own bed every night

#thingsTrumpisAfraidof",6.92E+17,1/27/2016 2:14:00,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
225,"One candidate has the courage to stand up to @RealDonaldTrump.

No surprise: It's @HillaryClinton

https://t.co/1habJd2Pbw",6.68E+17,11/20/2015 17:15:00,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
226,"Only weeks ago, in Orlando, Florida, 49 wonderful Americans were savagely murdered by an Islamic terrorist.",7.56E+17,7/22/2016 2:54:00,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristian
227,"Rick Perry ""sets the gold standard"" for his retail politicking skills. @katie_glueck http://t.co/HixH8WiovI",6.08E+17,6/8/2015 19:32:00,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
228,RT @asredasmyhair: Ha! Ben Carson flat out calls @HillaryClinton a liar. Love it. #GOPDebate,6.64E+17,11/11/2015 2:35:00,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
229,RT @BernieSanders: Bernie worked with Sen. McCain and House Republicans to pass landmark legislation to ensure all our veterans get the car,6.66E+17,11/15/2015 3:55:00,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christian,1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lauryn,laurynchristian
230,RT @BernieSanders: Tune in to the the CNN Brooklyn #DemDebate right now and watch Bernie campaign like a #Brooklynite. https://t.co/ZEVrbmf,7.21E+17,4/15/2016 1:01:00,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,christian,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,laurynchristian
231,RT @CarlyFiorina: My plan to rebuild our nation and restore leadership to the Oval Office: https://t.co/wjXnVU96dG,6.9E+17,1/19/2016 18:18:00,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
232,"RT @dcexaminer: For the first time, @RealBenCarson is beating @realDonaldTrump in South Carolina https://t.co/Jwo9xSZmwc https://t.co/cl7Lt",6.64E+17,11/9/2015 23:04:00,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
233,"RT @dietz4iowa: Congressman Louie Gohmert in Ringsted, IA speaking ahead of @tedcruz #CruzinToCaucus https://t.co/OUXiGK92Bf",6.93E+17,1/30/2016 2:41:00,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristian
234,"RT @dmgood1123: @tedcruz45  Good point Ted, We will never hear the President utter those words......SMH",5.96E+17,5/7/2015 17:47:00,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristian
