,text,id,created_at,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder1.Makes.a.Factual.or.Verifiable.Claim,coder1.Expresses.an.Opinion,coder1.coder,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,coder2.Makes.a.Factual.or.Verifiable.Claim,coder2.Expresses.an.Opinion,coder.y,src
156,"""#Trump is the most dangerous major party presidential candidate in my lifetime, maybe in American history."" https://t.co/aucoyGAvEl #debate",785304851123171328,10/10/2016 2:24:01,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
157,"""I can't imagine I'd remain a Republican if [#Trump] becomes president."" https://t.co/KnqoudwwSc",760867353336934400,8/3/2016 15:58:07,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
158,"""We shouldn't let anybody bully his way into the presidency.""  @HillaryClinton https://t.co/UMt4bCL0vG via @CNNPolitics",679738393517895680,12/23/2015 19:00:36,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
159,@Ange_Amene .@RealDonaldTrump will #MAGA WATCH --&gt; https://t.co/ULJudjBqA6,766363647111081984,8/18/2016 19:58:26,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
160,@comermd help @realDonaldTrump #BuildTheWall https://t.co/hgBen5CdO7,776532378348945408,9/15/2016 21:25:20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,lauryn,christopherlauryn
161,"#Georgia  #EarthDay 
https://t.co/06dz5IFOhJ
#CruzCrew  Beautiful! 
 Courageous Conservatives http://t.co/r5y4GOLpJf",590979252448702464,4/22/2015 20:43:28,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
162,"#TedCruz has a detailed immigration plan: Build a wall, triple the border patrol, put in place a strong e-verify system (1/2)
 #GOPDebate",696149639012229120,2/7/2016 1:53:02,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,christopher,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,christopherlauryn
163,"#Trump has created a toxic culture of violence at his rallies. WATCH:
https://t.co/XrJRjXYb4E",763433794086981632,8/10/2016 17:56:15,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
164,51% of GOP primary voters not comfortable w/Trump having the power to start a nuclear war. https://t.co/E0ayt47u6N https://t.co/2hHKDQzTs5,674302992330420224,12/8/2015 19:02:15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,christopherlauryn
165,"Clinton on Sandy Hook families: ""they deserve a pres who will fight for them, &amp; I am committed to doing just that"" https://t.co/fikHkGswlH",721022181661110272,4/15/2016 17:07:38,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
166,Congratulations Bernie supporters! Bernie won the TIME readers' online for Person of the Year https://t.co/05diFjJgeo via @TIMEPolitics,673948458928234496,12/7/2015 19:33:28,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
167,"Crooked Hillary MUST be stopped. Without your help, she will take over the White House. Join the team to stop her. https://t.co/YhWEKCiJb9",763554531644993536,8/11/2016 1:56:01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,lauryn,christopherlauryn
168,"Ending Spending is trying everything they can to take Hillary down, including throwing @GOP support behind Sanders https://t.co/2cRDa3RiIA",692477222100307968,1/27/2016 22:40:10,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,lauryn,christopherlauryn
169,Fact: the GOP House of Representatives gave the #BenghaziCommittee an unlimited budget. https://t.co/VTT3v66LDC https://t.co/1Xssq3j6K8,729697351884017664,5/9/2016 15:39:40,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
170,Former RNC chair warns people to not immediately consolidate around @tedcruz https://t.co/1vPCosz0aR,711954037374062592,3/21/2016 16:34:04,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
171,Further proving that @JohnKasich isn't as moderate as people believe: https://t.co/foKUuSJt8W,702249125207633920,2/23/2016 21:50:13,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
172,GAPAC on @seanhannity https://t.co/jJX9evsNzY,767363149569912832,8/21/2016 14:10:06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
173,Good one here https://t.co/MsqEKhs3gs,658067177430355968,10/24/2015 23:46:56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
174,"Heres to the strong women in our lives. Happy Mothers Day!
https://t.co/GlLRgbeZ1T",729374814360592384,5/8/2016 18:18:01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
175,"http://t.co/EX5Ch39d44 
Parent &amp; teach
#stopcommoncore http://t.co/EGbXHiG1JW",598295963648692224,5/13/2015 1:17:28,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,christopher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lauryn,christopherlauryn
176,"http://t.co/EX5Ch3qOsE
http://t.co/XniT5bk044
Democrats-get a grip on yourselves #Baltimore
Yes America #ThugNation http://t.co/ea3GVwJQrS",592895643070369792,4/28/2015 3:38:31,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,christopher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lauryn,christopherlauryn
177,https://t.co/NsYbDBikBt,679745821483511808,12/23/2015 19:30:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,christopher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lauryn,christopherlauryn
178,Lets #MAGA!! RT and like to show your support for @realDonaldTrump!!! https://t.co/osF7bzBZoy,757705993102979072,7/25/2016 22:36:00,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
179,"Major General Paul Eaton: ""Donald Trump doesn't have the temperament or judgment to be our commander in chief."" https://t.co/yPcMdcWz3J",750761743685521408,7/6/2016 18:42:02,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
180,me if you come up to me all happy and excited about @HillaryClinton http://t.co/UwAfZT2bZC,617694933575602176,7/5/2015 14:02:03,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
181,"Meet the ""little guy"" contractors who lost millions of dollars because of #Trump's Taj bankruptcy: https://t.co/sx7L4Yoo3M",755584270379388928,7/20/2016 2:05:02,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
182,None of the @GOP candidates favor a real path to citizenship: https://t.co/h7TvOu0AlT #GOPDebate https://t.co/lGAy0u8Dhw,703035937249501184,2/26/2016 1:56:43,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,christopher,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
183,"Our addtl ad buy ensures ability to ""aggressively draw contrast bxt dangerous extremism of @GOP"" &amp; Clinton's record https://t.co/fq36HgkYeg",721008024006082560,4/15/2016 16:11:23,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
184,Rand Paul after defeating the #PatriotAct. #StandWithRand http://t.co/7icg9kskPP,605798540242124800,6/2/2015 18:10:01,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,christopherlauryn
185,Rick Perrys Texas created 30% of the nations private sector jobs. #Perry2016 #GOPDebate http://t.co/RpO7RFi51O,629397729194565632,8/6/2015 21:04:46,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,christopher,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,christopherlauryn
186,"RT @ABC: Marco Rubio calls President Obama faith and citizenship questions a ""waste of time"" - http://t.co/P5c147JlzA",645654434773512192,9/20/2015 17:43:07,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
187,RT @BernieSanders: When we began we were 50 points behind the inevitable Democratic nominee. Now that inevitable candidate ain't so inevi,707753136212025344,3/10/2016 2:21:11,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
188,RT @BernieSanders: You can be a moderate. You can be a progressive. But you cannot be a moderate and a progressive.,695097725105364992,2/4/2016 4:13:06,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
189,"RT @billmckibben: All I can say is, if you're voting with a hope of slowing global warming, #feelthebern. @BernieSanders has been the real",704764715956887552,3/1/2016 20:26:16,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,christopher,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
190,RT @bodybynance: Thanks for the retweets this week @tedcruz45 @9975Ts @ByersCarol much appreciated :) (insight by http://t.co/OOhvmDl6ww),596423078646665216,5/7/2015 21:15:17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
191,RT @bopnyan: .@realDonaldTrump will #BuildTheWall! Help him build it with your LIMITED EDITION @greatamericapac brick! https://t.co/vsjiUXI,773634906085810176,9/7/2016 21:31:49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,christopher,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lauryn,christopherlauryn
192,"RT @BrandonDHowell: .@CarlyFiorina: ""China is a rising adversary."" #Carly2016 #GOPDebate",676972874805153792,12/16/2015 3:51:25,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
193,"RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",694514191424733184,2/2/2016 13:34:21,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
194,"RT @CBSMiami: ""I've been told 'no' all my life and I'll my life I've refused to accept 'no' as an answer,"" says @CarlyFiorina. #GOPdebate",6.77E+17,12/16/2015 1:59:03,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
195,RT @clpaavola: .@CarlyFiorina walking into the IA Right to Life Forum with her little fans. #Carly2016 #iacaucus https://t.co/AQIazxiOHu,689860286266884096,1/20/2016 17:21:23,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
196,"RT @CR: McConnells Perfidy: Israel Under the Bus
http://t.co/lJBdjMf5kQ

. http://t.co/WtLPoZ1wjN",594240769084428288,5/1/2015 20:43:34,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
197,RT @DailyCaller: Report: Highly Likely That Theres A Full Backup Of Hillarys Email Server [VIDEO] http://t.co/UKxhEEGFNL http://t.co/WP,632970879576711168,8/16/2015 17:43:12,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
198,"RT @dcexaminer: For the first time, @RealBenCarson is beating @realDonaldTrump in South Carolina https://t.co/Jwo9xSZmwc https://t.co/cl7Lt",663854619433431040,11/9/2015 23:04:09,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
199,RT @dzrn94: @RealBenCarson #TheseHands bring babies into this world,674789451747319808,12/10/2015 3:15:16,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
200,RT @ForeignPolicy: The editors of Foreign Policy have never endorsed a candidate for political office -- until now. https://t.co/2BvlgKcvDu,785271097340096512,10/10/2016 0:09:53,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
201,RT @GreatAmericaPAC: MEDIA BLACKOUT!!! THE ESTABLISHMENT IS TRYING TO STOP DONALD J TRUMP. SIGN AND SHARE THIS TO STOP THEM!!! https://t.co,765147584113545216,8/15/2016 11:26:14,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
202,RT @guycecil: I can't believe I find myself actually agreeing with Katrina Pierson.  https://t.co/2dlHBlQVem,768839609539260416,8/25/2016 15:57:01,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
203,RT @Heritage_Action: RT if you agree: Loretta Lynch should NOT be confirmed by the Senate. http://t.co/U64MfLtYh2 http://t.co/GiEh4uq3UY,590984232731680768,4/22/2015 21:03:15,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
204,"RT @JaxAlemany: Trump implies that a woman is not worthy of his unwanted sexual advances because of her looks, minutes after @FLOTUS delive",786627646134161408,10/13/2016 18:00:20,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
205,"RT @JenGranholm: THIS is SO good: celebrating Trump's candidate year--a lie a day, incl. leap year: @CorrectRecord: 366 #TrumpLies https:/",743428647936270336,6/16/2016 13:02:56,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
206,RT @JoshPainter2154: .@KeepPromise1 @TheHayride @AmSpec Broken link. This one works: https://t.co/pExgwfWODp,674693437640323072,12/9/2015 20:53:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
207,RT @marcorubio: Our team keeps growing all over the country. Proud to have the support of these Hawaii leaders: https://t.co/3Twiqzb3N3,706989479148392448,3/7/2016 23:46:41,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
208,"RT @megynkelly: It is a devastating scene down there, says #Philadelphia mayor on #Amtrak 188 crash. #KellyFile",598338048200351744,5/13/2015 4:04:41,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
209,"RT @nobarriers2016: .@HillaryClinton needs your #vote this fall, make sure youre registered https://t.co/N1G8kisgU2 https://t.co/UHgmiIXAj9",788032874842841088,10/17/2016 15:04:12,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,lauryn,christopherlauryn
210,RT @nobarriers2016: How @HillaryClinton took on a sitting senator... as a college senior! #ImWithHer #LoveTrumpsHate https://t.co/eWHabbCus5,779065712543498240,9/22/2016 21:11:54,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
211,"RT @Pjbartusch: #GOPDebate Carly isnt the smartest women running, shes the smartest person running! #carlyfiorina #carly2016 https://t.co",687783308751679488,1/14/2016 23:48:13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
212,RT @rickwtyler: Cruz scores top-notch endorsements in Iowa: http://t.co/ht4HOIoSae via @qctimes,593495567440838656,4/29/2015 19:22:24,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
213,"RT @RMConservative: Re: the conservative position on wages and immigration, here is what i wrote in 2013 http://t.co/9HvfslPNkc",590971193269690368,4/22/2015 20:11:26,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christopher,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
214,"RT @ThisWeekABC: .@CarlyFiorina: ""When we refuse to respond...to provocation and bad behavior, we will get more provocation and bad behavio",687774967300251648,1/14/2016 23:15:05,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
215,"RT @topazismine: @DLoesch @tedcruz45 @tedcruz have you noticed that not one time has CRUZ claimed VICTORY for himself, but had claimed it f",694376090874187776,2/2/2016 4:25:35,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
216,"RT @whignewtons: Beautiful scene outside the Exeter Town Hall, which Abraham Lincoln spoke at in 1860. #Carly2016  #FanofAbe https://t.co/V",684870273720438784,1/6/2016 22:52:52,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
217,See our newest #Trump Project videos: https://t.co/osJkFl7HIp,776109454026735616,9/14/2016 17:24:47,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
218,"SHARE: @realDonaldTrump Rallies Mobs, and the @GOP Follows (Viewer Discretion is Advised). https://t.co/7s7UKOTPOU",677148767594803200,12/16/2015 15:30:21,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,lauryn,christopherlauryn
219,"The best summary of #CNBCGOPDebate applies to the @GOP tax plans: ""What a mess"" https://t.co/iOP5LZORDR",660111678000881664,10/30/2015 15:11:02,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
220,The media is taking note of our great ad buy! #MakeAmericaGreatAgain,757647568436330496,7/25/2016 18:43:51,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
221,Thx to @NewDay4America vols @Crisannconroy &amp; Carolyn! They're ready to caucus for #Kasich! #NevadaCaucus #Kasich4Us https://t.co/EyNUpnCPOq,702241373265797120,2/23/2016 21:19:25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
222,"To be cheerful or not cheerful. That is the question...

https://t.co/uBX7pF3NCs",629455487507902464,8/7/2015 0:54:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
223,"Walker's stand against Obama's Iran deal has been ""Reaganesque"" http://t.co/MrCcOIUNEU #Walker16",638424230837776384,8/31/2015 18:52:52,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
224,Watch the end of @KwelkerNBC's interview with #Trump surrogate Pastor Mark Burns https://t.co/9kjxeqZAOY,770386963614539776,8/29/2016 22:25:39,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,christopherlauryn
225,"Who got hurt when @realDonaldTrump left Atlantic City?
Here's your answer: https://t.co/H4MX6Sf6KG",750698398349553664,7/6/2016 14:30:20,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
226,. @TheFix winners and losers from tonight's debate https://t.co/zCiP54ipmF,687858948842471424,1/15/2016 4:48:47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilychristopher
227,".@CarlyFiorina I take every media interview as an opportunity to answer real questions and educate people."" https://t.co/MQGrFfzSze",669312048983965696,11/25/2015 0:30:02,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilychristopher
228,.@FoxNews Natl Security Analyst @ktmcfarland praises Carly's foreign policy ideas https://t.co/zP1KZjt31x #GOPDebate #Carly2016,678734130566193152,12/21/2015 0:30:01,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilychristopher
229,.@HillaryClinton makes a point of empowering women while #Trump makes a point of objectifying them. https://t.co/itd3OZrLeC,784054862300508160,10/6/2016 15:37:00,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilychristopher
230,.@HillaryClinton on what she learned from being a mom who works: https://t.co/TZXc0fpPOr,781523950387929088,9/29/2016 16:00:04,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilychristopher
231,".@HillaryClinton: We will carry the memories of your sons and daughters in our hearts every day, as you do. https://t.co/hDPGGDdeoB",734792014521237504,5/23/2016 17:04:02,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilychristopher
232,.@JebBush seemed to like #Obamacare when he made $2.4M while sitting on the board of a company that lobbied for it! https://t.co/hXhFINcoNu,698705993262190592,2/14/2016 3:11:04,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,emily,emilychristopher
233,.@UMich's newspaper @michigandaily endorses @HillaryClinton: https://t.co/zKu9pevZPw #MIPrimary,707209269100158976,3/8/2016 14:20:03,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilychristopher
